OID_,Length,TWI,TWI_5,TWI_10,TWI_15,Slope,Slope_5,Slope_10,Slope_15,Irrigation_Density_100,Irrigation_Density_200,Irrigation_Density_300,Irrigation_Density_400,Value,NEAR_FID,NEAR_DIST
562,6.14745290969238,6.9446564,6.5467210,6.3822608,6.2157292,1.3780762,1.9784755,2.6627865,3.0980437,0.0000000,1.5514317,1.0738193,0.8767315,6.1474528,1,1855.020643092001819
563,4.49488275781474,8.4131432,6.3529973,6.2877851,6.0841050,1.8691927,3.4145370,3.1671696,3.4179728,1.6588995,1.9346234,1.2621907,1.0500618,4.4948826,1,1811.743657264596777
564,4.3058783643069,6.9351850,6.1241121,6.0483670,6.2186723,2.8182724,3.6525080,3.2969911,3.1076665,0.0000000,1.1481885,0.8982604,0.7402799,4.3058782,1,1892.639109455358721
565,3.73408997650231,5.6382709,5.8136792,6.0718174,6.2793002,3.1737800,3.2945361,3.1963384,2.9758203,0.0000000,1.0566163,0.9138177,0.7464008,3.7340901,1,1897.263086167280335
566,4.55847194126115,6.3082385,6.1377454,5.8567543,6.2471910,2.0448482,3.0450430,3.6739206,3.1729357,0.0000000,0.4157798,0.7450206,0.6303673,4.5584722,1,1938.084985224412776
567,4.19923686553101,5.9450603,6.3558388,5.9767160,6.2212167,1.2956728,2.3832097,3.3719544,3.1883492,0.0000000,0.0000000,0.6248623,0.5719993,4.1992369,1,1971.101569993912562
568,4.83074394556736,6.3950920,6.1232018,5.9139528,5.6928926,0.8279620,3.6176097,5.0423417,5.4592519,0.0000000,0.0000000,0.0000000,0.1859934,4.8307438,1,2100.931430636650020
569,4.98579047199061,5.1039863,5.9567332,5.9558024,5.7170320,3.2792053,4.5205078,3.8518639,4.7640600,0.0000000,0.0000000,0.0000000,0.3285925,4.9857903,1,2079.182198851622616
570,3.11595757426894,6.0874486,6.2198606,5.8967175,5.9173460,3.3448591,3.1562409,3.8794427,4.4589415,6.1018143,4.0662336,2.7772665,2.2757587,3.1159575,1,1530.996057298447795
571,4.38667620567127,5.0846801,5.5137525,5.7357965,5.9606795,3.0804002,4.4972029,4.3629513,4.4539490,5.7789211,4.1617465,2.5629330,1.9213493,4.3866763,1,1603.348891213376419
572,3.4311466097843,8.5307655,7.7773046,6.2592878,6.0104413,0.4650897,1.4697043,4.3508148,4.8232932,7.1256828,3.7660766,2.2768662,2.2556357,3.4311466,1,1582.228394981721294
573,4.66257782152644,4.1396804,5.1320200,5.5380192,5.8659687,10.0575266,7.5018811,6.1857982,5.0343499,5.7884493,3.3403974,2.5440228,2.8335032,4.6625776,1,1436.023899015221104
574,5.1366976502448,5.1335058,5.2655001,5.5463943,5.9194984,8.0605116,6.5257788,6.3443179,4.8902464,6.1230659,3.3281012,2.5556791,2.6211104,5.1366978,1,1467.478094628055715
575,6.62521729807933,4.9041433,5.7373085,5.7787380,5.9482098,8.5773277,4.2865329,4.2581210,4.5205274,0.0000000,3.1996956,2.8709142,3.1660314,6.6252174,1,1319.623033166084724
576,4.18367805869666,5.9007483,5.5604291,6.0570526,6.0766668,2.4375772,4.5787692,3.8206086,3.8121903,2.2390187,2.2621880,1.4547492,1.1727570,4.1836782,1,1775.409969468787722
577,3.82375062231524,5.1637797,5.4923382,5.4842873,5.7755036,8.0959530,6.3674121,5.4891596,5.7290130,0.0000000,2.9519362,2.9353113,2.5672932,3.8237507,1,1511.023370610656457
578,2.20351917922958,6.0905504,5.7638650,6.3620152,6.3832989,1.3715162,2.9772134,3.0133498,2.9474154,10.0921516,5.1629972,3.4333348,2.7630427,2.2035191,1,993.983021627809535
579,3.26643950564141,7.9809556,6.4368200,6.7923532,6.7638412,3.5663805,4.0063052,3.5888791,3.6879268,5.6919494,4.4322662,4.5010657,3.8211930,3.2664394,1,241.609729768788611
580,2.95467167002629,8.4786263,6.6718793,6.7450070,6.5806670,3.9241226,3.7499001,3.7973695,3.8865736,5.8899722,4.0872240,4.7036009,4.0055156,2.9546716,1,300.473322477756255
581,2.29596822334003,7.7307305,6.5410838,6.7516394,6.6292953,4.4800925,3.7955256,3.8237004,3.8596315,6.1344218,4.0019097,4.5985422,3.9530907,2.2959683,1,301.554975168415410
582,3.14333760512645,5.2149448,6.6540494,6.9097958,7.0020499,4.3122792,3.4747915,3.3056176,3.5179050,6.3164477,3.7951972,3.9334612,3.3740985,3.1433375,1,217.525667753900251
583,3.28927728531462,4.7959514,6.6220412,6.8806262,6.9795613,4.1396689,3.6185193,3.6531897,3.7220242,0.3202407,2.6703854,4.7951169,5.3262596,3.2892773,1,334.682706039055176
584,4.226775388384,8.6530695,7.7821498,7.2563629,7.1085892,3.0589349,3.6126790,3.5921180,3.9091606,1.5094846,4.4601765,5.2217979,4.7970238,4.2267752,1,406.369697657699817
585,5.93535243273304,6.5497503,7.6172633,7.7957044,6.7797093,3.3350883,4.2589488,3.5880244,4.1660876,4.5797124,4.7732139,3.6785882,2.9666514,5.9353523,1,466.841732867600285
586,2.98864097059279,6.1387539,7.2040229,6.7040811,7.0154543,2.3557942,2.3307641,3.2652600,2.2279897,4.9566622,5.1447711,4.7227550,5.2367721,2.9886410,1,594.574541333024854
587,1.72862976068928,7.1654620,7.6060576,6.9734855,7.1782064,0.5387400,0.7902983,1.5643605,1.4879258,6.3157277,5.0801344,5.2702508,4.6602783,1.7286297,1,689.707842330113976
588,3.21195893178722,7.8277636,8.3294325,8.1159687,8.0101299,0.1945839,0.2742761,0.3357029,0.4264151,0.0000000,1.7402195,4.4172111,4.2194591,3.2119589,1,847.399810850358108
589,2.42787571685617,5.1700745,7.2003808,7.3420434,7.2638350,2.7383845,2.3350713,1.6950914,1.6019598,6.4951334,4.6268315,3.7800281,3.4342432,2.4278758,1,675.133749252875305
590,2.88355840214293,6.3148775,7.6837621,7.8086882,7.7003722,1.1539440,1.1519488,1.0443941,1.2734420,0.0000000,1.8130779,2.6017556,2.4227955,2.8835585,1,571.409565214067698
591,2.40052710151577,7.1684484,7.3021612,7.7893624,7.7583399,1.4672629,0.9958036,0.8697426,0.9446986,0.0000000,2.7294471,2.8897047,2.6628172,2.4005270,1,607.435985933821826
592,2.41711561148299,6.5208759,7.6629663,7.6097579,7.5250225,1.1930590,1.1023196,1.0679880,1.3495553,4.5106735,4.3129883,3.6003017,2.9534957,2.4171157,1,615.153114222624254
593,4.09300491216981,6.3080397,7.4694791,7.1217847,7.1675034,1.3618747,2.0831494,2.4571340,2.5280554,0.0000000,1.9092573,2.6906829,2.4559669,4.0930047,1,529.084941182488706
594,2.33465913751914,5.3011866,6.6839752,7.1512375,6.8748646,3.9593754,3.5731347,3.3239682,3.8303342,6.8041863,3.9075730,3.3502321,2.8316524,2.3346591,1,138.250113521845606
595,3.96537373849891,6.6354151,7.1748567,6.7850561,6.3018770,0.6331500,0.8467477,1.8165339,3.0175226,9.7448101,5.4711189,3.6396286,2.6337922,3.9653738,1,1806.062278944353920
596,3.8012739971361,7.1525488,6.6784873,6.4878187,6.3521323,0.9218037,1.6219532,2.0753751,2.4141617,5.5198464,4.8801117,3.5498333,2.7904854,3.8012741,1,1766.627645977155680
597,2.55404903590506,7.4051757,6.7540793,6.5071917,6.4126973,1.1908296,1.5961461,2.1591523,2.2516358,5.9039369,4.5881996,3.4898436,2.7764099,2.5540490,1,1766.736228722401620
598,4.13383512541097,5.5864544,5.6603513,5.9762425,6.1971416,2.3814070,3.4977164,3.0412147,3.2974551,0.3406342,4.6393638,3.9146762,3.0160980,4.1338353,1,1690.461499046989275
599,2.95279698800492,5.5387888,6.0240149,6.1595016,6.2325268,1.9101161,3.1331079,3.2756698,3.2504728,0.0000000,2.8678677,4.0585890,2.9943790,2.9527969,1,1681.825281627930963
600,2.03274877213099,4.9214835,6.1253271,6.0333018,6.1039934,4.7273178,3.1166525,3.4684467,3.6071129,0.0000000,3.1121511,4.0290494,3.0438645,2.0327487,1,1667.765368982948530
601,4.85359710024589,8.3150845,5.4576726,5.7337289,5.5959067,2.8172126,4.6209431,5.2522402,5.4277477,3.4830148,2.7816198,2.7269864,3.1776223,4.8535972,1,1507.211650298099812
602,2.33213102791276,6.3112140,8.3531551,8.0590878,8.0100698,1.3784168,1.1614259,1.0397608,1.0024534,0.0000000,1.0668131,1.9238871,1.7616909,2.3321309,1,790.430668411410466
603,2.55647535658173,6.9943976,8.0135908,8.1313725,7.7831645,0.9622880,0.9293697,1.0857476,1.1949492,0.0000000,1.7952318,1.6431702,1.6974244,2.5564754,1,734.160228065170600
604,6.36943988895051,7.3363442,7.2894354,6.9280500,6.9081631,1.1259700,2.4001563,3.0023592,2.9120455,1.4301577,2.9208345,2.0959005,1.4170929,6.3694401,1,513.856329418172322
605,9.54049175408084,6.8964067,7.2932148,7.3161559,7.4569292,4.9270201,3.7653546,3.5951021,3.2922132,3.6635034,2.8319764,2.0069869,1.4746951,9.5404921,1,443.734880160380783
606,5.31135457429781,6.9079256,7.4306226,7.5827518,7.9954019,1.3144138,1.2888898,1.1831461,1.5002739,0.1541896,2.4891260,1.7078831,1.1706647,5.3113546,1,579.746899650899422
607,7.05947547259632,5.7164159,6.0175204,6.4899807,6.5133953,5.5325212,4.4660339,3.9562306,3.6451535,0.0000000,0.1848969,1.6076897,1.3835539,7.0594754,1,510.763093944259595
608,7.93466163604532,5.6927152,6.2968316,6.6421738,6.6377511,3.3540690,4.2119989,3.6518400,3.4635751,0.0000000,0.0000000,0.7634887,1.9397997,7.9346619,1,513.654841380477933
609,4.36074845063944,5.8070941,5.9481120,6.1863785,6.1766186,3.8789251,3.1674054,3.1794696,3.7591197,6.3624291,3.3287206,3.2608378,3.1643045,4.3607483,1,1086.154642985438386
610,3.96807335594168,5.4048805,6.4318390,6.4058967,6.5909495,4.4244390,3.3763354,3.2947598,4.3753247,0.0000000,0.0000000,0.7661159,2.4647996,3.9680734,1,357.035480892685030
611,8.03930345579193,5.3017731,6.4009061,6.1439447,6.3785944,2.4677796,3.1730049,4.3871155,4.5571647,0.0000000,0.0000000,0.4675354,2.5020983,8.0393038,1,394.242959834545672
612,4.9475918036225,5.4691725,6.0913854,6.1568890,6.5085840,6.0204587,3.3359044,3.5115981,4.4435854,0.0000000,0.0000000,0.5175775,2.3966749,4.9475918,1,358.670190704644483
613,5.43673386569771,5.0087500,5.6997070,6.0630260,6.3416948,3.3081193,4.4239831,4.4883409,4.4280791,0.0000000,0.5972229,1.6362854,1.4513644,5.4367337,1,192.279854230185265
614,3.54679191500537,4.2955389,5.0892053,5.4490366,5.8680506,6.5091691,7.4403086,6.0947413,4.5673461,3.5935669,3.1171467,2.8049483,2.7877917,3.5467920,1,981.833135353712009
615,3.61914915201489,4.6862049,5.3781476,5.5716786,5.8915329,6.8208709,6.1353846,5.5577087,4.4260197,4.9694901,3.2631636,2.8231206,2.8982964,3.6191492,1,1004.986168296361029
616,2.77992383099408,6.6199393,5.8948250,6.2121439,6.2055106,2.4179049,4.1487327,3.3490107,3.3509541,5.5826526,4.2234840,3.0419412,3.0625749,2.7799239,1,1143.387226710559617
617,3.65732267552695,4.7762036,5.3682213,5.3888168,5.6703210,8.4553661,5.9445133,5.9712248,5.1251717,2.6859775,3.6967008,3.0363743,2.4867196,3.6573226,1,956.538580559920092
618,3.21777913746722,5.7232599,6.0995831,5.9453735,6.0198531,5.5342817,3.5601556,3.5980022,3.9684322,0.0000000,2.9999657,3.4761324,3.1885476,3.2177792,1,1226.750391054783449
619,2.51653034443443,6.2412806,6.9405184,6.1820908,6.0417814,1.6125252,2.9352264,3.3327432,3.8918178,0.4969930,2.8751745,3.6467640,3.0947366,2.5165303,1,1171.571950513098727
620,3.28740491045614,7.5385909,5.9443521,5.9776640,5.8741179,2.3542085,3.4352076,3.7913017,4.1683245,1.5662886,2.3669279,2.5979981,3.3262382,3.2874050,1,1412.591329066935714
621,3.32305260900699,5.4589233,5.9311600,5.9635963,5.9952826,2.0462537,3.5987713,3.6762795,3.6535716,4.5201139,2.7785029,2.7218394,2.5479133,3.3230526,1,1521.631318832652141
622,3.58398812712233,5.5598865,5.6656933,6.2548757,6.2628226,2.3482659,3.1106544,2.8359995,3.1527658,6.8535838,3.7158833,2.5224078,1.9875596,3.5839882,1,1608.075883677011689
623,3.9050512162582,5.2781353,5.3323512,5.8935838,6.4764104,4.2742109,5.1924210,4.1306367,3.0708392,0.0000000,4.6378779,2.8998499,2.7182820,3.9050512,1,1517.567389556558510
624,3.44005044104292,6.0215845,6.6632175,7.2191410,7.3528361,3.3204379,2.3555424,1.6416271,1.5086067,0.0000000,2.6030285,3.4429018,3.7470133,3.4400504,1,1427.930219944538067
625,2.80171864647757,6.2835178,7.5706196,7.5487523,7.6055932,0.9096687,0.8949251,0.9146181,0.9390807,0.0000000,1.3652786,3.7022185,3.9282241,2.8017187,1,1501.526210090325776
626,2.21357995045749,6.6327920,7.7866082,7.7396994,7.6802297,1.2820293,0.7064372,0.8340212,0.8766369,0.7374672,1.8591878,2.0770292,2.3818245,2.2135799,1,877.303920012190588
627,3.28296214576354,8.0166588,7.6846871,7.6160007,7.7794123,0.2113479,0.5727581,0.7173541,0.8785138,0.3408390,2.0670481,1.2927005,1.4776822,3.2829621,1,716.851756169742544
628,7.21578005873514,4.7763958,5.3800116,6.2529368,6.6719990,11.1575832,7.7613711,5.1075101,3.7789843,0.0000000,0.0000000,0.7555779,2.5164151,7.2157803,1,460.523047821141915
629,6.36917352452968,7.4970689,7.2721210,7.3560061,7.3677378,1.7598734,2.2529423,2.4191053,2.3685503,0.0000000,0.0000000,0.7930391,2.4952748,6.3691735,1,518.192060311179716
630,2.58742312952224,5.5638084,6.0571465,6.0867305,6.4097910,3.5827177,3.0452034,3.1119421,3.1702123,0.0000000,0.5351107,2.4076684,2.5531046,2.5874231,1,856.057779423654324
631,2.19320463441339,7.5234094,7.8837552,7.8100953,7.7542229,0.5540689,1.0209494,1.0815532,0.9470950,3.6471748,1.7179456,1.9185950,1.8175671,2.1932046,1,791.837632365558079
632,3.64311067352498,4.3922753,5.5012231,6.1203866,6.1541605,5.9186282,5.5167050,4.1054959,3.9775839,0.0000000,2.7777648,3.5888128,3.1063795,3.6431108,1,1563.179738736954278
633,3.44434604040523,7.5445871,6.4079461,6.4830232,6.4070578,2.3691435,3.9934223,3.5199912,3.4245899,1.2786561,2.6343746,3.3882077,3.0380580,3.4443460,1,1582.829799193144481
634,4.32374178336222,8.8099184,7.6925211,7.4184923,7.4311643,0.4252056,0.6731126,0.9948767,1.1239669,2.4194560,2.7645605,2.5313823,2.4009130,4.3237419,1,966.508995541054219
635,3.10406762812117,7.1683888,7.6615000,7.4060903,7.7201037,0.9818320,0.6474140,0.7509970,0.6260275,1.9685690,2.7580714,3.0056150,2.9372675,3.1040676,1,1045.180948781140614
636,3.52585039431767,7.4271350,6.4918795,6.2002239,5.9707212,1.0311321,4.1730199,4.6572428,5.3725247,6.0950198,4.4294443,3.9369235,3.5415850,3.5258503,1,757.100005294103312
637,3.50076441456791,4.4432373,5.3396115,5.9333491,6.3709493,10.2352705,5.8418880,4.8652306,3.4976711,0.0000000,0.8066860,3.1721015,3.1048882,3.5007644,1,1566.674227292604201
638,3.74260257112099,8.0316296,6.8907256,6.7263446,6.4596415,1.6817641,1.9712554,2.1623185,2.5613351,4.7557392,3.1704147,2.5944140,2.4380708,3.7426026,1,1712.425436844591331
639,4.47127951701712,9.9925957,8.2952242,7.8604608,7.9030385,0.6355788,0.7486477,0.6671982,0.6616017,5.7491283,6.9521246,6.6915331,6.5874214,4.4712796,1,1255.173542467700827
640,3.49591927172266,6.3566265,7.8769364,7.6744728,7.2784438,1.0242801,1.0442462,1.5168720,2.3316236,11.7686033,8.0936623,6.4809694,5.6243052,3.4959192,1,1155.611358571196206
641,3.9351796569417,6.3695092,7.6070871,7.3941555,7.5773005,0.8182565,0.7929308,0.8264118,0.7871304,6.1256404,7.4789853,5.4810395,4.1482472,3.9351797,1,1619.705335481100064
642,3.41329292236649,6.9178634,7.9313974,8.2142658,8.2021255,0.5468720,0.4643036,0.3658591,0.4331377,0.0031013,2.5020208,4.5087748,3.7926722,3.4132929,1,1619.651952705284657
643,6.55090960162254,4.2511058,4.5187068,5.2846923,5.4982657,19.6070118,12.0869102,9.2561769,8.4107304,0.0000000,0.0000000,0.0920780,0.9260718,6.5509095,1,1654.599184999997306
644,4.16643387816669,7.9019995,8.0913935,7.1621261,6.7445197,0.1970303,0.8741508,3.2233577,4.2866883,0.0000000,2.3156734,2.7270179,2.5316515,4.1664338,1,1451.830062415541988
645,4.02140872413829,7.9286289,7.1599736,6.8081570,6.4075990,1.0924292,1.9364797,2.6603155,3.8404891,6.3910379,5.3481970,4.4368443,4.1739445,4.0214086,1,1255.744898694692210
646,4.18784321596516,6.6955433,5.6685781,5.2426715,5.3963513,4.7937307,6.8955412,8.5897617,8.2987719,0.0000000,0.0000000,1.9687270,2.3622010,4.1878433,1,1905.690219499809473
647,3.28905283027049,6.5589075,7.0588021,7.2141247,7.1756916,0.7415758,1.1552664,2.1512167,2.0811317,4.7417665,4.9676132,5.6408529,6.2808299,3.2890527,1,1203.404518035566298
648,3.24109115152528,5.2310863,5.6530628,5.9936266,6.6655645,3.6433899,4.0499825,3.8702245,2.6265779,0.0000000,0.8860445,2.0750928,2.3358998,3.2410913,1,735.646558863120049
649,4.17547731558462,6.0701022,5.9037614,5.7712083,5.8150077,2.9764555,3.7727120,4.1405683,4.3704648,5.9999323,3.1522288,2.1252446,1.7767385,4.1754775,1,578.578542379032911
650,2.71664868861317,4.9997807,6.4098086,6.7475019,6.5254250,3.9895494,3.3304386,3.5395696,3.4165771,9.8037577,5.4462142,3.8362944,2.9467189,2.7166486,1,227.452558488260621
651,3.57558653442074,7.8252654,6.3127394,6.5662909,6.4628172,3.0656497,3.3174582,3.1112833,3.6957412,7.0695076,4.6090918,3.3182285,2.9533906,3.5755866,1,316.184272467321705
652,3.67035938909652,4.7319427,6.6134267,6.4594212,6.4792533,4.2190890,3.6371701,3.4111028,3.8295684,6.4238205,4.5524607,3.1660006,2.6313717,3.6703594,1,317.038347576459728
653,3.46225344094346,6.4721956,7.0857806,6.6765499,6.8264222,4.1745052,4.1735840,3.5899327,3.6031277,2.6093800,2.9668021,2.8964067,3.2424226,3.4622533,1,249.961686868172961
654,3.63960373915985,6.1513734,7.2937942,6.7143908,6.8564739,1.8993934,2.6574206,3.5975020,3.5377705,1.7924788,3.5881982,2.8603952,3.0998275,3.6396039,1,195.952426906567808
655,2.84890718826198,6.6766138,7.4105296,7.0446439,6.8975720,1.8167963,2.8676159,3.3348081,3.6096590,5.5484366,4.3689923,3.1183212,3.0882394,2.8489072,1,226.862536180243382
656,3.42140107041618,6.2706947,6.7994437,6.9481554,6.8451300,1.0265826,3.4538500,3.2122610,3.2630324,0.0000000,1.2545388,2.9646709,2.6036587,3.4214010,1,118.857398972649293
657,4.71432129723827,6.2546034,7.1181698,7.4365964,6.8924026,2.8753541,2.4959023,2.9837713,3.0999417,10.1642904,5.3723269,4.2466836,3.4648049,4.7143211,1,44.733196340090288
658,2.61265484159274,5.8039336,7.5192814,7.2894969,7.6900864,2.2644472,2.7055433,2.8109663,2.9292018,5.3071623,3.5478835,3.6090755,2.5653987,2.6126549,1,271.124837028313323
659,2.85150725908139,5.2063603,6.4614568,6.6613555,6.9462266,2.6362283,3.2318203,3.2755635,3.1216044,5.4367924,3.0796404,2.1931169,2.3200457,2.8515072,1,476.869798597613737
660,3.85545538270354,9.0437450,9.2449751,8.4758291,7.8215795,2.3863609,2.4003170,2.4132998,2.8603334,0.0000000,1.9757141,2.7050509,2.6437967,3.8554554,1,364.580264783696975
661,3.64662643306539,5.8753591,7.2276697,7.4338675,7.4121852,1.5367495,1.1990207,0.9992616,1.5056366,3.4050422,4.4607534,3.5062940,3.6080270,3.6466265,1,927.995945405788802
662,4.49545300268324,7.6680307,8.3278666,6.9261179,6.6352220,0.2499118,0.7772233,2.0834134,2.4080005,6.9329205,6.8557839,6.5523872,5.3686700,4.4954529,1,1191.498453732965345
663,3.26751538857158,7.0070930,7.0228896,6.8281388,6.6093740,1.4335698,1.4372649,1.8701577,3.2551255,10.5003347,5.9792151,5.2437458,4.9045906,3.2675154,1,994.683200875429634
664,2.59830387943041,6.0164390,5.1723032,5.6894970,5.7413173,7.6482019,13.8507090,8.0720806,7.2066388,6.3027406,3.2962434,2.4123201,4.1181211,2.5983038,1,829.486578687398037
665,3.78185805751769,8.3531246,8.0873528,8.0122213,7.8550816,0.6362128,0.5075808,0.4857409,0.7354525,3.7804937,4.7969151,4.5955825,3.9863999,3.7818580,1,1447.344711822280487
666,3.01932436324313,5.9853778,6.6455674,6.8259487,6.9940305,1.7932651,2.4591503,2.3120003,2.0617585,4.9631686,3.1487844,2.1411288,1.6139121,3.0193243,1,648.813801594203824
667,4.56455403440672,7.6981349,6.3195782,6.6757302,7.0790567,2.7627976,3.5641069,2.8061831,2.2050130,0.4771863,2.7937520,2.0179517,1.8214166,4.5645542,1,627.775650689078361
668,3.04273130091833,7.0836649,7.4600396,7.1073022,6.5578356,3.3999979,3.2067773,3.8383901,4.3844838,0.0382166,2.5582089,1.9894685,2.1631162,3.0427313,1,403.936431678569193
669,3.0603147448373,5.8193727,7.1529031,7.0180387,6.7159591,3.5121374,3.6159770,3.6583600,4.1343417,0.0000000,0.8998535,1.7481471,2.0185988,3.0603147,1,239.919604253567400
670,4.67234363722599,7.2086635,6.9909968,7.2057343,7.1795301,1.5417210,1.5843863,1.6649272,1.9913967,0.0000000,1.6216447,1.7005233,2.0978403,4.6723437,1,665.677573857498714
671,4.32605254179721,7.1087604,7.1212182,7.3394351,7.2125869,1.5192443,1.5669246,1.3690127,1.9256804,0.0000000,1.2425340,1.6436340,2.1692481,4.3260527,1,667.819186516619197
672,2.6399663095048,6.6085582,7.3680258,7.4082942,7.2415462,0.7057499,1.0011193,1.9012462,2.2648983,0.0000000,0.0000000,1.8892624,2.8687294,2.6399662,1,720.585703864791981
673,4.27441182512851,5.1294322,5.7679458,6.5611262,6.5017700,4.8420925,3.7818880,3.2861042,3.7226980,0.0000000,0.5949594,2.7662268,2.5867026,4.2744117,1,185.787357628919523
674,2.86097370341341,5.5800891,6.7500710,6.4427357,6.4141803,2.0208182,2.4011440,3.5997860,4.0008245,0.0000000,1.8795111,2.8598876,2.5540285,2.8609736,1,184.218498614503261
675,4.20352172975901,7.1691909,7.1198363,7.3005323,7.1326256,1.8289498,1.3762165,1.1868099,1.5155741,0.0000000,2.5005171,1.9883773,2.0106115,4.2035217,1,1182.806667826026114
676,2.52317066591649,6.8845711,8.0034695,7.3303604,7.7002735,0.7194521,0.6578345,1.2763330,1.0019182,2.5539320,2.8930616,2.0474093,1.9608904,2.5231707,1,1083.082528962111155
677,2.75583966962014,7.7119589,7.6091690,7.6952968,7.7331977,0.2490819,0.6630775,0.9497469,0.9394825,4.3775482,2.9925046,2.0757446,2.1629205,2.7558396,1,1105.426845519524022
678,3.10090606899955,6.7129664,7.6889524,7.7717938,7.7855644,0.7145177,0.6632543,0.5756270,0.7903909,3.6892679,2.7197204,2.7048953,2.8118639,3.1009061,1,1049.266516047747245
679,1.42270336934933,6.3163013,6.2021723,6.5821180,6.3518033,3.9946420,2.9032044,2.0162754,2.8606765,6.8977556,4.4202657,2.8093798,2.5183990,1.4227034,1,1409.377734781648314
680,2.18644882825148,6.2271895,6.3599148,6.2510085,6.0777783,2.3946340,2.1175542,2.8478553,3.4354625,7.6331067,3.8592227,2.9035809,2.5892255,2.1864488,1,1410.314736723954638
681,3.31501321971257,5.8151965,6.7498631,6.3874822,6.3921766,1.5345713,1.6921306,2.3101799,2.4738779,7.6575184,4.6188488,3.0881031,2.4346509,3.3150132,1,1356.901384153812160
682,2.99351299399059,7.0550022,6.7980208,7.1520867,7.0219040,1.2015073,1.4743232,1.6851337,2.6981134,0.0000000,0.0000000,2.3320954,4.3683724,2.9935131,1,1013.878931308353799
683,2.8466359133299,7.3682122,8.0537500,7.9721670,7.9020061,0.3658049,0.3878489,0.4294641,0.5563945,0.0000000,4.6493235,7.5211434,7.1233516,2.8466358,1,1068.491371984182024
684,2.59009302206731,7.0205026,7.8783398,7.8719082,7.7593598,2.6071033,2.5088270,2.5257921,2.6332021,12.1011744,6.7137160,4.4648123,3.7148921,2.5900931,1,178.832470669591999
685,4.06966954127286,8.4945316,9.0921688,8.8355303,8.4732933,2.6469910,2.8026862,2.5091767,2.4871066,5.6301847,4.4415860,4.9708896,5.1085119,4.0696697,1,237.536933965683630
686,2.93001108980032,6.1441498,6.3520703,6.4813051,6.1747565,1.9877493,4.5288343,4.8290381,5.1796341,0.0000000,0.0000000,1.9659288,3.2133574,2.9300110,1,339.297410268750866
687,3.73973135045633,7.0627007,6.6627455,6.3074598,6.5554795,3.5799367,2.9171667,2.4802589,2.1064587,5.1349435,3.1684587,2.5310295,2.3718908,3.7397313,1,1322.687250424810372
688,6.09811010114358,5.4612060,6.8176231,6.8990631,6.8702793,3.0810475,3.6501734,3.2087178,3.1572225,0.0000000,0.0000000,0.7034283,2.0233037,6.0981102,1,515.165672600802509
689,5.36005267534274,7.7994571,7.5235519,7.4956818,7.2118874,1.7274147,2.3113911,2.4170904,2.7780545,0.0000000,0.5796003,1.7681340,1.4712373,5.3600526,1,533.664735781976560
690,3.83514758425617,7.8642592,8.2649097,7.6661248,7.5406909,0.1854860,0.3678569,0.6283122,0.8850686,0.1591065,1.4177634,1.4099030,2.1368639,3.8351476,1,802.099153492232404
691,3.5628828930015,6.3180966,7.1991916,6.9448824,7.0801635,0.9108476,0.9171942,1.6153996,1.7308048,6.7930694,3.4947236,2.4361827,2.5195861,3.5628829,1,1053.504727805354150
692,2.37620842940062,6.9396529,6.0862374,6.2961669,6.6685591,2.7541511,3.3783293,2.8884993,2.3365920,6.7947268,4.0586920,2.8324027,2.5107169,2.3762085,1,1081.456820557623587
693,2.48860404807174,6.5978832,6.3419647,6.3511324,6.7656116,2.6908543,3.4765162,2.7696950,2.1934137,6.9287419,3.8878860,2.7316422,2.4481277,2.4886041,1,1061.274707084570764
694,1.75441687777177,5.3813810,5.8497248,5.8831115,5.9062791,17.3848133,11.4279852,7.7568016,6.0978951,6.5224061,3.5028055,3.7638941,4.0134854,1.7544168,1,792.956286217814863
695,5.26240633214834,6.6664968,7.7583318,7.6865344,7.6394181,0.8853064,0.8314884,0.7398349,0.9471446,0.0000000,0.5473875,0.9908684,2.0633414,5.2624063,1,752.399731552310868
696,4.04554156224043,6.5970254,7.8146801,7.5086918,7.2854519,0.7982103,1.2689987,1.3638967,1.5474678,5.3404269,3.1129103,2.4480655,3.3461499,4.0455418,1,1684.400411220319029
697,3.07344882068575,7.1974983,7.0662165,6.3609395,6.4326849,1.0994263,1.3742533,2.8022726,2.5832438,2.2441909,3.1597471,2.1996427,1.7714336,3.0734489,1,1761.151641967531759
698,3.13838261720027,5.8229718,6.0150547,6.2263412,6.5082130,2.7255685,2.6661277,2.9556904,2.4896069,4.9248514,3.8798974,3.2282071,2.6115239,3.1383827,1,1723.967064844128345
699,2.159461823799,8.3851805,7.0581870,6.9625683,6.8530135,1.5804223,1.5072483,1.4929725,2.0090311,0.0000000,1.0607941,1.6466755,2.3802516,2.1594617,1,1197.168549656571486
700,6.56820514346655,5.1564631,5.8986154,6.0234880,5.8384891,2.8390462,2.3067162,4.2164717,6.4630647,3.7128141,2.8279481,2.3212545,2.3445292,6.5682054,1,1185.101466950234681
701,2.8012617384685,8.5607395,6.8428001,6.6009612,6.6818666,2.0430226,2.6582313,2.9898822,3.1180990,4.7096453,2.8559554,3.1868150,3.0304849,2.8012617,1,30.518191733407665
702,3.39454529041549,7.6300616,7.8662066,7.8470492,7.8791351,2.5595691,2.4340677,2.6306553,2.8244791,7.2176037,4.3809671,5.4764361,5.5304599,3.3945453,1,335.082766058353116
